PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Inhibition_Primary at 6 uM
RESULT_TYPE,,,,,,,FLOAT
RESULT_DESCR,,,,,,,%Inhibition in the primary screen at 6 micromolar test compound concentration; relative to Rhok2 in the presence of 13 micromolar Y-27632.
RESULT_UNIT,,,,,,,NONE
56271,7974443,1268380,Inactive,0,,,-0.1
56272,7974444,738182,Inactive,0,,,1.6
56273,7974445,1077682,Inactive,1,,,1.7
56274,7974447,2933833,Inactive,2,,,4.2
56275,7974449,2870929,Inactive,0,,,-2.1
56276,7974450,853774,Inactive,1,,,3.2
56277,7974451,2162137,Inactive,0,,,0.6
56278,7974453,2882268,Inactive,0,,,-2.6
56279,7974454,844907,Inactive,3,,,5.3
56280,7974455,9601080,Inactive,3,,,6.2
56281,7974456,2288580,Inactive,2,,,4.8
56282,7974457,809046,Inactive,0,,,0.8
56283,7974459,272217,Inactive,2,,,3.8
56284,7974460,793449,Inactive,3,,,5.3
56285,7974461,2836320,Inactive,0,,,-1.5
56286,7974463,5339139,Inactive,1,,,2.8
56287,7974464,2926550,Inactive,0,,,-5.8
56288,7974465,2176994,Inactive,1,,,3.3
56289,7974466,1204040,Inactive,0,,,1.4
56290,7974468,711452,Inactive,3,,,6
56291,7974469,767774,Inactive,0,,,1.2
56292,7974470,2843192,Inactive,2,,,4.4
56293,7974471,1580696,Inactive,2,,,4.9
56294,7974472,2840576,Inactive,3,,,5.2
56295,7974473,791823,Inactive,0,,,-0.4
56296,7974475,2182781,Inactive,3,,,6.4
56297,7974476,742754,Inactive,1,,,3.1
56298,7974477,895701,Inactive,2,,,4.4
56299,7974478,761228,Inactive,2,,,4.7
56300,7974479,2848909,Inactive,2,,,3.9
56301,7974480,2266609,Inactive,2,,,4.5
56302,7974482,1717880,Inactive,1,,,3.2
56303,7974485,867370,Inactive,0,,,-1.2
56304,7974486,1363858,Inactive,1,,,3.2
56305,7974487,6858418,Inactive,3,,,6.2
56306,7974488,2936205,Inactive,2,,,4.3
56307,7974489,1070224,Inactive,0,,,1.4
56308,7974490,2859698,Inactive,3,,,6.2
56309,7974491,2764294,Inactive,3,,,5.8
56310,7974492,753292,Inactive,1,,,2.5
56311,7974493,872287,Inactive,3,,,5.4
56312,7974494,1379554,Inactive,3,,,5.4
56313,7974495,2857923,Inactive,1,,,1.9
56314,7974496,702288,Inactive,0,,,-7.5
56315,7974497,5310728,Inactive,0,,,1.6
56316,7974498,5720741,Inactive,0,,,0.8
56317,7974499,2857612,Inactive,3,,,5.5
56318,7974501,2293923,Inactive,0,,,-0.9
56319,7974502,3670604,Inactive,3,,,5.4
56320,7974503,3731453,Inactive,2,,,4
56321,7974504,1530470,Inactive,1,,,2.2
56322,7974507,888345,Inactive,2,,,4.1
56323,7974508,887287,Inactive,3,,,6.3
56324,7974509,2284898,Inactive,3,,,5.7
56325,7974510,790307,Inactive,1,,,1.8
56326,7974511,535113,Inactive,0,,,1
56327,7974512,28576,Inactive,2,,,4.5
56328,7974513,766685,Inactive,0,,,0.8
56329,7974514,23466,Inactive,2,,,3.9
56330,7974516,739397,Inactive,3,,,5.5
56331,7974517,713701,Inactive,0,,,-1.2
56332,7974518,151506,Inactive,3,,,6.2
56333,7974520,878433,Inactive,0,,,1.2
56334,7974521,797670,Inactive,0,,,1.6
56335,7974522,1154165,Inactive,1,,,2.8
56336,7974523,1380946,Inactive,2,,,3.4
56337,7974524,404503,Inactive,2,,,4.8
56338,7974525,2788138,Inactive,2,,,3.4
56339,7974526,787678,Inactive,3,,,5.4
56340,7974527,5310732,Inactive,2,,,3.6
56341,7974528,755668,Inactive,2,,,4.6
56342,7974529,872317,Inactive,0,,,0.1
56343,7974530,5310733,Inactive,0,,,-22.5
56344,7974531,1316045,Inactive,2,,,4
56345,7974532,797032,Inactive,0,,,0.8
56346,7974533,2905685,Inactive,3,,,5.2
56347,7974534,1085637,Inactive,2,,,4.9
56348,7974535,685437,Inactive,3,,,6.4
56349,7974536,877195,Inactive,3,,,5.4
56350,7974537,1601737,Inactive,1,,,1.8
56351,7974539,1110941,Inactive,3,,,5.6
56352,7974540,721095,Inactive,0,,,-4.8
56353,7974541,781069,Inactive,1,,,1.7
56354,7974542,2850421,Inactive,0,,,-2.2
56355,7974543,2863500,Inactive,3,,,6.4
56356,7974545,675000,Inactive,0,,,-3.7
56357,7974546,692103,Inactive,0,,,-0.4
56358,7974547,558416,Inactive,2,,,4.3
56359,7974548,1368638,Inactive,0,,,1.6
56360,7974549,743969,Inactive,0,,,1.4
56361,7974550,2882953,Inactive,3,,,5.4
56362,7974551,717236,Inactive,0,,,0.2
56363,7974552,885464,Inactive,0,,,0
56364,7974553,2301106,Inactive,0,,,-2.7
56365,7974554,2164679,Inactive,1,,,2.6
56366,7974555,1119291,Inactive,0,,,-0.6
56367,7974556,2832717,Inactive,0,,,-1.1
56368,7974557,2927321,Inactive,0,,,-1.1
56369,7974558,3149665,Inactive,1,,,2.1
56370,7974559,3735724,Inactive,0,,,1.5
56371,7974560,740612,Inactive,0,,,0.3
56372,7974561,877619,Inactive,3,,,6.3
56373,7974562,2828397,Inactive,2,,,4.8
56374,7974563,2052819,Inactive,2,,,4.3
56375,7974564,1077596,Inactive,1,,,1.9
56376,7974565,2840981,Inactive,0,,,1.4
56377,7974568,2883505,Inactive,3,,,6.4
56378,7974569,259483,Inactive,4,,,7.1
56379,7974571,881895,Inactive,5,,,9
56380,7974574,2862213,Inactive,3,,,5.2
56381,7974575,2887084,Inactive,2,,,4.1
56382,7974577,706118,Inactive,3,,,5.7
56383,7974578,2857375,Inactive,2,,,4.5
56384,7974579,1130514,Inactive,2,,,4.9
56385,7974580,1321523,Inactive,0,,,-0.9
56386,7974581,1075138,Inactive,1,,,1.7
56387,7974582,711115,Inactive,2,,,4.5
56388,7974583,836479,Inactive,1,,,2.7
56389,7974584,285054,Inactive,0,,,-8
56390,7974585,1565321,Inactive,2,,,4.4
56391,7974586,698979,Inactive,3,,,6
56392,7974587,745008,Inactive,0,,,1.3
56393,7974589,1158078,Inactive,2,,,3.9
56394,7974590,829486,Inactive,2,,,4
56395,7974591,303892,Inactive,2,,,4.3
56396,7974592,2848107,Inactive,1,,,3.1
56397,7974593,5310735,Inactive,0,,,-2.9
56398,7974594,723211,Inactive,1,,,2.4
56399,7974595,2057402,Inactive,0,,,-5
56400,7974596,5730296,Inactive,0,,,-1
56401,7974597,2865212,Inactive,2,,,4.9
56402,7974598,2832666,Inactive,4,,,6.9
56403,7974599,2077550,Inactive,3,,,5.4
56404,7974600,302991,Inactive,0,,,-1.4
56405,7974601,6858694,Inactive,2,,,4.9
56406,7974602,2927784,Inactive,0,,,-2.7
56407,7974603,1183299,Inactive,0,,,-3.1
56408,7974604,1754370,Inactive,2,,,3.9
56409,7974605,348695,Inactive,0,,,0
56410,7974606,2865441,Inactive,0,,,-0.3
56411,7974607,1152991,Inactive,2,,,4.8
56412,7974608,3776906,Inactive,0,,,0.4
56413,7974609,2166003,Inactive,1,,,2.5
56414,7974610,750221,Inactive,2,,,4
56415,7974611,2208252,Inactive,4,,,7.4
56416,7974612,1101800,Inactive,3,,,5.7
56417,7974613,1223721,Inactive,2,,,4
56418,7974614,2867228,Inactive,0,,,0.9
56419,7974615,685225,Inactive,1,,,3.1
56420,7974616,1117934,Inactive,2,,,4.8
56421,7974617,2175621,Inactive,0,,,1.2
56422,7974618,765753,Inactive,0,,,-0.5
56423,7974619,743019,Inactive,5,,,8.5
56424,7974620,735617,Inactive,2,,,4.4
56425,7974621,545057,Inactive,3,,,6.7
56426,7974622,1108447,Inactive,5,,,9.2
56427,7974623,1567001,Inactive,0,,,-1.5
56428,7974624,979768,Inactive,0,,,1.2
56429,7974625,1309451,Inactive,0,,,0.7
56430,7974626,705884,Inactive,2,,,4.8
56431,7974627,3428586,Inactive,2,,,4.5
56432,7974628,1335878,Inactive,5,,,8.7
56433,7974629,783617,Inactive,2,,,3.5
56434,7974630,5402141,Inactive,0,,,1
56435,7974631,1712641,Inactive,1,,,2.6
56436,7974632,797066,Inactive,3,,,5.4
56437,7974633,1035266,Inactive,0,,,-7.2
56438,7974634,2304623,Inactive,2,,,4
56439,7974637,1075678,Inactive,3,,,6.3
56440,7974638,805122,Inactive,0,,,0.6
56441,7974639,2928691,Inactive,0,,,-5.3
56442,7974640,5310737,Inactive,0,,,-1.3
56443,7974641,2854389,Inactive,4,,,8.2
56444,7974642,2054464,Inactive,2,,,4.8
56445,7974643,2295886,Inactive,0,,,1.5
56446,7974644,9568783,Inactive,2,,,3.7
56447,7974645,2867647,Inactive,0,,,-0.1
56448,7974646,849199,Inactive,2,,,4.5
56449,7974647,2232741,Inactive,1,,,1.9
56450,7974650,2918622,Inactive,4,,,6.8
56451,7974651,2919053,Inactive,1,,,3.2
56452,7974652,5310335,Inactive,2,,,4
56453,7974653,346767,Inactive,2,,,4.2
56454,7974654,783981,Inactive,0,,,-0.6
56455,7974655,2250943,Inactive,0,,,1
56456,7974657,876217,Inactive,5,,,8.7
56457,7974658,1380425,Inactive,0,,,-0.8
56458,7974659,868758,Inactive,3,,,6.2
56459,7974660,782097,Inactive,1,,,3
56460,7974661,1349138,Inactive,4,,,8.1
56461,7974662,2911708,Inactive,3,,,5.4
56462,7974663,242586,Active,17,,,29.9
56463,7974664,3796447,Inactive,2,,,4.8
56464,7974665,5310738,Inactive,0,,,-0.4
56465,7974666,2831734,Inactive,3,,,5.2
56466,7974667,712056,Inactive,1,,,2
56467,7974669,712829,Inactive,2,,,3.6
56468,7974670,2232537,Inactive,0,,,1.2
56469,7974671,701437,Inactive,3,,,5.3
56470,7974672,628462,Inactive,0,,,-0.8
56471,7974673,803438,Inactive,2,,,3.6
56472,7974674,2169720,Inactive,0,,,-6.9
56473,7974675,2910252,Inactive,4,,,6.9
56474,7974676,870804,Active,39,,,67.3
56475,7974677,1158633,Inactive,1,,,2.9
56476,7974678,2854508,Inactive,6,,,10.7
56477,7974679,2885920,Inactive,1,,,3.1
56478,7974680,2165163,Inactive,2,,,3.6
56479,7974681,2911737,Inactive,0,,,0
56480,7974682,2871813,Inactive,3,,,5.1
56481,7974683,2260858,Inactive,0,,,-2.5
56482,7974685,721475,Inactive,2,,,3.7
56483,7974686,2855076,Inactive,1,,,1.9
56484,7974687,589416,Inactive,5,,,8.9
56485,7974688,998772,Inactive,3,,,6.5
56486,7974689,5310739,Inactive,0,,,-3.4
56487,7974691,1365837,Inactive,1,,,2.8
56488,7974692,5413766,Inactive,6,,,10.2
56489,7974693,798794,Inactive,3,,,6.7
56490,7974694,3868449,Inactive,0,,,0.6
56491,7974695,3745781,Inactive,0,,,-0.9
56492,7974696,1164702,Inactive,3,,,5.9
56493,7974697,2909919,Inactive,1,,,3.3
56494,7974698,1219451,Inactive,0,,,-1.3
56495,7974699,1529409,Inactive,2,,,4.4
56496,7974700,327593,Inactive,0,,,0.8
56497,7974701,2290952,Inactive,3,,,5.2
56498,7974702,3148858,Inactive,0,,,-1.3
56499,7974703,1139659,Inactive,3,,,6.3
56500,7974704,98791,Inactive,3,,,6.3
56501,7974705,870240,Inactive,0,,,-0.3
56502,7974706,2581928,Inactive,0,,,-0.5
56503,7974707,2883761,Inactive,0,,,0.3
56504,7974710,876620,Inactive,0,,,1.4
56505,7974711,705798,Inactive,2,,,5
56506,7974712,2245802,Inactive,6,,,11.5
56507,7974713,867602,Inactive,0,,,-0.2
56508,7974714,2077531,Inactive,2,,,3.7
56509,7974716,559377,Inactive,0,,,0.2
56510,7974718,2837949,Inactive,2,,,4.3
56511,7974719,2246484,Inactive,2,,,4.8
56512,7974720,2896162,Inactive,1,,,1.9
56513,7974721,177787,Inactive,2,,,3.7
56514,7974722,872830,Inactive,2,,,3.7
56515,7974723,5732852,Inactive,0,,,0.6
56516,7974724,708260,Inactive,0,,,-2.7
56517,7974725,1377535,Inactive,3,,,6.3
56518,7974726,5310740,Inactive,0,,,0.7
56519,7974727,1321203,Inactive,2,,,4.4
56520,7974728,867569,Inactive,0,,,0.7
56521,7974730,760139,Inactive,0,,,-0.3
56522,7974731,871476,Inactive,0,,,1.4
56523,7974732,2845604,Inactive,4,,,7.4
56524,7974733,2877764,Inactive,1,,,2.1
56525,7974734,786607,Inactive,0,,,1.1
56526,7974735,876891,Inactive,1,,,2.9
56527,7974736,570259,Inactive,1,,,2.4
56528,7974737,873475,Inactive,4,,,7.8
56529,7974738,2905654,Inactive,5,,,9.1
56530,7974739,869514,Inactive,0,,,1.1
56531,7974740,789846,Inactive,0,,,-2.4
56532,7974742,708785,Inactive,1,,,2
56533,7974743,1943896,Inactive,4,,,8.1
56534,7974744,1324874,Inactive,3,,,6.4
56535,7974745,2904613,Inactive,4,,,7
56536,7974747,2872734,Inactive,3,,,5.4
56537,7974748,1943682,Inactive,3,,,5.4
56538,7974750,221856,Inactive,2,,,4.2
56539,7974751,64137,Inactive,3,,,6.5
56540,7974752,2933592,Inactive,4,,,7.5
56541,7974753,2920453,Inactive,1,,,2.5
56542,7974754,2923244,Inactive,0,,,-0.3
56543,7974755,1294585,Inactive,1,,,2
56544,7974756,2787052,Inactive,1,,,2.4
56545,7974757,1360698,Inactive,1,,,2.2
56546,7974758,5007390,Inactive,3,,,6.1
56547,7974759,2914119,Inactive,4,,,7.4
56548,7974761,5332866,Inactive,0,,,0.4
56549,7974762,738228,Inactive,4,,,7.1
56550,7974763,2882495,Inactive,3,,,6.4
56551,7974764,756973,Inactive,4,,,8
56552,7974765,628469,Inactive,6,,,10.5
56553,7974766,668923,Inactive,5,,,8.6
56554,7974767,725635,Inactive,0,,,-3.7
56555,7974768,1113762,Inactive,1,,,3.1
56556,7974769,796149,Inactive,0,,,-0.9
56557,7974770,2838041,Inactive,0,,,0.3
56558,7974771,806710,Inactive,1,,,2.2
56559,7974772,5732042,Inactive,3,,,6.2
56560,7974773,2835708,Inactive,3,,,6.1
56561,7974774,877440,Inactive,0,,,0.8
56562,7974775,887290,Inactive,0,,,-4.3
56563,7974777,888108,Inactive,2,,,4
56564,7974778,1102029,Inactive,0,,,-1.9
56565,7974779,819041,Inactive,2,,,4.1
56566,7974780,265942,Inactive,1,,,2.7
56567,7974781,1112897,Inactive,2,,,3.4
56568,7974782,1965826,Inactive,0,,,-1.6
56569,7974783,624110,Inactive,2,,,4.7
56570,7974785,741366,Inactive,0,,,-0.1
56571,7974786,2286376,Inactive,0,,,0.1
56572,7974787,2834810,Inactive,1,,,3.2
56573,7974788,762995,Inactive,0,,,-0.7
56574,7974789,2855406,Inactive,3,,,6.3
56575,7974790,800920,Inactive,1,,,2.3
56576,7974791,3485817,Active,14,,,25.3
56577,7974792,2911992,Inactive,2,,,3.8
56578,7974793,704289,Inactive,0,,,1
56579,7974794,720528,Inactive,0,,,1.6
56580,7974795,794607,Inactive,3,,,6.5
56581,7974796,3807550,Inactive,2,,,3.8
56582,7974797,668938,Inactive,0,,,0.9
56583,7974798,2905494,Inactive,0,,,-1.1
56584,7974799,1328705,Inactive,1,,,2
56585,7974800,2068327,Inactive,1,,,1.8
56586,7974801,2921003,Inactive,2,,,4.4
56587,7974802,2893307,Inactive,0,,,-0.9
56588,7974803,3125194,Inactive,0,,,-1
56589,7974804,983342,Inactive,2,,,4.1
56590,7974805,1019608,Inactive,0,,,-0.4
56591,7974806,660495,Inactive,1,,,2.4
56592,7974807,807549,Inactive,1,,,2.4
56593,7974808,2925433,Inactive,4,,,7.1
56594,7974810,803852,Inactive,0,,,0.4
56595,7974811,2920239,Inactive,3,,,5.9
56596,7974814,2842349,Inactive,2,,,3.4
56597,7974816,2886504,Inactive,0,,,-5.6
56598,7974817,696828,Inactive,3,,,5.9
56599,7974818,1160868,Inactive,0,,,0.5
56600,7974819,2901220,Inactive,2,,,4.6
56601,7974820,764047,Inactive,2,,,3.4
56602,7974821,5586526,Inactive,2,,,5
56603,7974822,3116089,Inactive,2,,,4.3
56604,7974824,2277133,Inactive,2,,,3.9
56605,7974825,693393,Inactive,4,,,6.9
56606,7974826,2862957,Inactive,1,,,2.5
56607,7974827,758009,Inactive,2,,,3.9
56608,7974828,697771,Inactive,5,,,9.6
56609,7974829,2919185,Inactive,1,,,2
56610,7974830,705873,Inactive,3,,,6
56611,7974831,2227556,Inactive,2,,,4.6
56612,7974832,2861623,Inactive,2,,,3.6
56613,7974833,5462495,Inactive,1,,,2.9
56614,7974834,1376803,Inactive,3,,,5.6
56615,7974835,2858178,Inactive,4,,,7.2
56616,7974836,2245253,Inactive,1,,,2.5
56617,7974837,754185,Inactive,0,,,0.1
56618,7974838,763417,Inactive,0,,,1.1
56619,7974839,791112,Inactive,0,,,-0.7
56620,7974840,2165332,Inactive,0,,,0.1
56621,7974841,2056337,Inactive,2,,,4.6
56622,7974842,686844,Inactive,0,,,1.4
56623,7974843,1340783,Inactive,1,,,2.6
56624,7974844,1208293,Inactive,2,,,3.9
56625,7974845,5310745,Inactive,2,,,4.9
56626,7974846,1861634,Inactive,0,,,-1.8
56627,7974847,1551584,Inactive,0,,,0.1
56628,7974848,351610,Inactive,2,,,3.8
56629,7974849,789347,Inactive,2,,,3.5
56630,7974850,5310746,Inactive,1,,,2.8
56631,7974851,875199,Inactive,0,,,-2.9
56632,7974852,2866488,Inactive,1,,,1.9
56633,7974853,2920590,Inactive,2,,,3.4
56634,7974854,692974,Inactive,0,,,-1.1
56635,7974855,705270,Inactive,4,,,7
56636,7974856,2793381,Inactive,1,,,2.9
56637,7974857,2847695,Inactive,0,,,-2.6
56638,7974858,2851058,Inactive,2,,,4
56639,7974859,689674,Inactive,2,,,4.5
56640,7974860,2930321,Inactive,0,,,-4.7
56641,7974861,2828180,Inactive,2,,,5
56642,7974862,5310747,Inactive,2,,,4.2
56643,7974864,2897994,Inactive,2,,,3.7
56644,7974865,2857917,Inactive,3,,,6
56645,7974866,5310748,Inactive,3,,,5.7
56646,7974867,2879589,Inactive,4,,,7.5
56647,7974868,1110947,Inactive,3,,,5.1
56648,7974869,828556,Inactive,3,,,6.7
56649,7974870,679960,Inactive,3,,,5.5
56650,7974872,716696,Inactive,1,,,2.8
56651,7974874,1604980,Inactive,2,,,3.6
56652,7974875,743130,Inactive,3,,,5.4
56653,7974876,752709,Inactive,0,,,-16.8
56654,7974877,2849072,Inactive,1,,,2.7
56655,7974878,549453,Inactive,2,,,4.8
56656,7974879,2836319,Inactive,0,,,0.3
56657,7974880,804822,Inactive,4,,,8
56658,7974881,2259039,Inactive,2,,,4.5
56659,7974882,780576,Inactive,3,,,5.7
56660,7974883,1075523,Inactive,3,,,5.6
56661,7974884,2920883,Inactive,0,,,-0.5
56662,7974885,5310750,Inactive,3,,,5.9
56663,7974886,2057917,Inactive,3,,,6.5
56664,7974887,2271058,Inactive,0,,,-2
56665,7974888,1336342,Inactive,0,,,-3.1
56666,7974890,2876576,Inactive,0,,,1.3
56667,7974891,1568862,Inactive,0,,,-1.6
56668,7974892,2193708,Inactive,2,,,5
56669,7974893,732340,Inactive,4,,,7
56670,7974895,1893245,Inactive,0,,,-0.6
56671,7974896,2249931,Inactive,0,,,-1.4
56672,7974897,2056145,Inactive,0,,,-0.2
56673,7974898,878309,Inactive,4,,,7.7
56674,7974899,1379178,Inactive,5,,,8.6
56675,7974900,2058441,Inactive,0,,,-0.8
56676,7974901,3119235,Inactive,4,,,8.4
56677,7974902,795356,Inactive,4,,,7.4
56678,7974904,2859706,Inactive,2,,,4.7
56679,7974905,2915307,Inactive,3,,,5.5
56680,7974906,796632,Inactive,3,,,5.8
56681,7974907,750885,Inactive,4,,,7.4
56682,7974908,1112875,Inactive,2,,,4
56683,7974909,721955,Inactive,2,,,3.5
56684,7974910,669169,Inactive,1,,,2.7
56685,7974911,5310751,Inactive,1,,,1.7
56686,7974912,2926561,Inactive,2,,,4.8
56687,7974913,1332468,Inactive,3,,,5.3
56688,7974914,1131920,Inactive,1,,,3.2
56689,7974915,3124447,Inactive,2,,,3.9
56690,7974916,2281127,Inactive,3,,,6
56691,7974917,2787154,Inactive,0,,,1.1
56692,7974918,3495865,Inactive,1,,,2.5
56693,7974920,753136,Inactive,0,,,1.6
56694,7974921,749386,Inactive,1,,,2.6
56695,7974922,1067709,Inactive,1,,,3.2
56696,7974923,1180515,Inactive,2,,,4.9
56697,7974924,2847400,Inactive,4,,,7.6
56698,7974925,3131438,Inactive,2,,,4.5
56699,7974926,3122375,Inactive,1,,,1.8
56700,7974928,3871907,Inactive,2,,,3.9
56701,7974929,751563,Inactive,2,,,4.7
56702,7974930,2929224,Inactive,0,,,-3.6
56703,7974931,2898093,Inactive,0,,,-9.1
56704,7974932,4987134,Inactive,2,,,3.4
56705,7974933,1040306,Inactive,2,,,4.3
56706,7974934,1318798,Inactive,0,,,-3.6
56707,7974937,869390,Inactive,5,,,9
56708,7974938,6858862,Inactive,3,,,5.1
56709,7974939,3774346,Inactive,0,,,-3.4
56710,7974941,684643,Inactive,3,,,5.6
56711,7974942,1347824,Inactive,4,,,7.5
56712,7974943,986600,Inactive,0,,,0.4
56713,7974944,2174342,Inactive,2,,,3.6
56714,7974945,778231,Inactive,2,,,4.2
56715,7974946,2928606,Inactive,3,,,6.3
56716,7974947,2850239,Inactive,3,,,5.9
56717,7974948,1137883,Inactive,1,,,2.5
56718,7974949,2915932,Inactive,0,,,1.4
56719,7974950,2289748,Inactive,2,,,4.6
56720,7974951,360857,Inactive,5,,,9.4
56721,7974952,687394,Inactive,0,,,0.4
56722,7974953,2854294,Inactive,0,,,1.5
56723,7974954,801726,Inactive,3,,,5.6
56724,7974955,796660,Inactive,2,,,4.4
56725,7974956,647200,Inactive,1,,,2
56726,7974957,2828550,Inactive,2,,,3.6
56727,7974958,778407,Inactive,0,,,-0.8
56728,7974959,2162823,Inactive,0,,,0.8
56729,7974961,2057268,Inactive,3,,,5.1
56730,7974962,2288386,Inactive,0,,,-0.8
56731,7974964,5310753,Inactive,0,,,-14.7
56732,7974965,1893664,Inactive,1,,,1.9
56733,7974966,787920,Inactive,1,,,1.8
56734,7974967,385872,Inactive,1,,,2.5
56735,7974968,5382343,Inactive,0,,,-5.2
56736,7974970,2874229,Inactive,2,,,3.5
56737,7974972,2288823,Inactive,1,,,2.9
56738,7974973,5310754,Inactive,2,,,4.6
56739,7974975,741272,Inactive,0,,,-4.5
56740,7974977,54706216,Inactive,1,,,2.6
56741,7974978,670712,Inactive,2,,,4.2
56742,7974979,569077,Inactive,1,,,2
56743,7974980,1205752,Inactive,2,,,4.4
56744,7974981,2250232,Inactive,3,,,5.9
56745,7974982,2837494,Inactive,1,,,2.7
56746,7974983,1581787,Inactive,0,,,1.6
56747,7974984,698934,Inactive,3,,,5.4
56748,7974986,716043,Inactive,4,,,8
56749,7974987,2864859,Inactive,2,,,4.3
56750,7974988,2295521,Inactive,2,,,4.7
56751,7974989,1366294,Inactive,4,,,8
56752,7974990,759440,Inactive,7,,,12.1
56753,7974991,700346,Inactive,2,,,4.5
56754,7974992,1074743,Inactive,1,,,2.2
56755,7974993,2917533,Inactive,3,,,5.7
56756,7974994,678297,Inactive,4,,,7.2
56757,7974995,2889665,Inactive,0,,,-0.2
56758,7974997,1366681,Inactive,0,,,-4.2
56759,7974998,2928059,Inactive,2,,,3.4
56760,7974999,1562746,Inactive,3,,,6
56761,7975000,1315075,Inactive,3,,,6.3
56762,7975002,3589929,Inactive,1,,,3.3
56763,7975003,557197,Inactive,2,,,3.6
56764,7975004,9554474,Inactive,2,,,4.1
56765,7975005,2280852,Inactive,0,,,-2
56766,7975006,895881,Inactive,0,,,-0.4
56767,7975007,794487,Inactive,0,,,-3
56768,7975008,6887489,Inactive,0,,,-4.9
56769,7975009,3141765,Inactive,0,,,-6.5
56770,7975010,702440,Inactive,5,,,8.8
56771,7975011,786409,Inactive,2,,,4.4
56772,7975012,1159998,Inactive,1,,,2.9
56773,7975013,265924,Inactive,5,,,8.5
56774,7975014,692882,Inactive,1,,,2.3
56775,7975015,2848158,Inactive,3,,,6.7
56776,7975016,1319133,Inactive,0,,,-0.8
56777,7975017,2897320,Inactive,0,,,1.1
56778,7975018,2847867,Inactive,0,,,0.8
56779,7975019,802509,Inactive,1,,,3
56780,7975020,2829560,Inactive,0,,,-2.6
56781,7975021,2257756,Inactive,0,,,-2.9
56782,7975022,2178533,Inactive,1,,,2.8
56783,7975023,755380,Inactive,4,,,6.9
56784,7975024,1315050,Inactive,1,,,2.3
56785,7975025,842600,Inactive,2,,,4.9
56786,7975026,672529,Inactive,1,,,3.3
56787,7975027,2241619,Inactive,3,,,5.2
56788,7975028,6403905,Inactive,0,,,-2.8
56789,7975029,2832357,Inactive,2,,,4.7
56790,7975030,2282145,Inactive,2,,,3.4
56791,7975031,2877576,Inactive,0,,,-4
56792,7975032,777756,Inactive,1,,,1.7
56793,7975033,2831759,Inactive,2,,,4.5
56794,7975034,2869016,Inactive,3,,,5.6
56795,7975035,5310757,Inactive,3,,,5.4
56796,7975036,2849974,Inactive,0,,,0
56797,7975037,2862216,Inactive,4,,,7.6
56798,7975038,2056626,Inactive,2,,,3.5
56799,7975039,740886,Inactive,2,,,4.2
56800,7975040,2848785,Inactive,3,,,6.3
56801,7975041,2889858,Inactive,0,,,-3.7
56802,7975042,2857365,Inactive,2,,,3.8
56803,7975043,885285,Inactive,1,,,3.1
56804,7975045,2876457,Inactive,3,,,5.9
56805,7975046,732358,Inactive,1,,,3
56806,7975047,756817,Inactive,6,,,11.1
56807,7975048,2854311,Inactive,1,,,1.8
56808,7975049,698451,Inactive,2,,,3.8
56809,7975050,2830640,Inactive,0,,,0.5
56810,7975051,764996,Inactive,1,,,3
56811,7975052,704474,Inactive,1,,,2.9
56812,7975053,741972,Inactive,1,,,3.1
56813,7975054,418224,Inactive,3,,,5.9
56814,7975055,5310759,Inactive,2,,,4.1
56815,7975056,236781,Inactive,4,,,7.5
56816,7975057,2249382,Inactive,3,,,5.1
56817,7975058,879553,Inactive,2,,,3.5
56818,7975059,5310760,Inactive,0,,,0.6
56819,7975060,146962,Inactive,0,,,0.6
56820,7975061,2854559,Inactive,3,,,5.2
56821,7975062,685734,Inactive,0,,,-4
56822,7975063,2858965,Inactive,1,,,2.4
56823,7975064,3115587,Inactive,3,,,5.5
56824,7975065,2871812,Inactive,0,,,-4
56825,7975066,2055522,Inactive,2,,,4.7
56826,7975067,1375730,Inactive,1,,,2.5
56827,7975068,3613648,Inactive,2,,,5
56828,7975069,2849681,Inactive,3,,,6.2
56829,7975071,1313298,Inactive,2,,,3.5
56830,7975072,1119292,Inactive,1,,,1.9
56831,7975073,2787707,Inactive,0,,,-1
56832,7975074,2268297,Inactive,0,,,-2.9
56833,7975075,806905,Inactive,0,,,-1.1
56834,7975076,1367800,Inactive,3,,,5.8
56835,7975077,1148076,Inactive,3,,,5.6
56836,7975078,2839016,Inactive,3,,,5.2
56837,7975079,3126475,Inactive,5,,,8.7
56838,7975080,686407,Inactive,0,,,-0.4
56839,7975081,3148371,Inactive,4,,,7.8
56840,7975082,789702,Inactive,0,,,-3.2
56841,7975083,896309,Inactive,4,,,8.1
56842,7975084,745784,Inactive,0,,,0.7
56843,7975085,5310761,Inactive,1,,,3.3
56844,7975086,3860526,Inactive,0,,,-0.9
56845,7975087,1360932,Inactive,2,,,4.9
56846,7975088,1184791,Inactive,1,,,2.3
56847,7975089,898934,Inactive,3,,,5.5
56848,7975090,5310762,Inactive,1,,,1.8
56849,7975091,784809,Inactive,0,,,-0.1
56850,7975092,2251058,Inactive,3,,,6.1
56851,7975093,2247137,Inactive,3,,,6
56852,7975094,879231,Inactive,5,,,8.5
